"Quote_Id","Quote_Date","Quote_Flag","Field_info1","Field_info2","Field_info3","Field_info4","Coverage_info1","Coverage_info2","Coverage_info3","Sales_info1","Sales_info2","Sales_info3","Sales_info4","Sales_info5","Personal_info1","Personal_info2","Personal_info3","Personal_info4","Personal_info5","Property_info1","Property_info2","Property_info3","Property_info4","Property_info5","Geographic_info1","Geographic_info2","Geographic_info3","Geographic_info4","Geographic_info5"
4758,"16/10/13",0,"B",0.9403,"965","N",10,2,"D",1,5,20,"T",39762,"N",5,"ZA",0,2,"Y",0,"O",1,22,2,7,-1,"N","CA"
4792,"29/5/14",0,"B",0.9153,"935","N",2,22,"D",1,5,11,"Q",48184,"N",8,"ZA",0,2,"N",0,"O",0,11,2,4,-1,"N","CA"
4903,"13/5/13",0,"B",0.9403,"965","N",9,22,"D",1,5,15,"K",23775,"N",1,"ZA",0,2,"N",0,"O",1,9,2,13,-1,"N","CA"
4939,"5/11/13",0,"E",0.9482,"1,480","N",5,25,"K",1,4,22,"P",33490,"N",9,"ZW",0,,"N",0,"N",1,9,10,25,-1,"N","IL"
4996,"7/8/13",1,"B",0.9403,"965","N",10,22,"E",1,3,21,"T",9296,"N",5,"ZA",0,2,"N",0,"O",1,16,2,10,-1,"N","CA"
5039,"17/2/13",0,"B",0.9403,"965","N",22,22,"J",1,5,23,"M",369,"N",-1,"ZA",0,2,"N",0,"O",0,20,2,12,-1,"N","CA"
5108,"3/3/15",0,"B",0.9153,"935","N",4,2,"D",1,5,11,"P",19832,"N",10,"ZA",0,2,"N",0,"O",0,5,2,8,-1,"N","CA"
5130,"5/4/13",0,"J",0.9769,"1,165","N",7,22,"G",1,5,23,"V",20545,"N",7,"ZA",0,2,"N",0,"L",0,5,19,4,-1,"N","TX"
5163,"16/4/13",0,"J",0.9769,"1,165","N",4,22,"F",1,5,23,"P",50621,"N",7,"XH",0,,"N",0,"S",1,3,15,4,-1,"N","TX"
5166,"29/1/14",0,"B",0.9403,"935","N",12,22,"D",1,5,7,"R",38758,"N",25,"ZA",0,2,"N",0,"Q",1,16,2,4,-1,"N","CA"
5204,"20/7/14",0,"J",0.8928,"1,113","N",6,22,"G",1,5,11,"M",10224,"N",5,"ZA",0,2,"N",0,"Q",0,7,23,4,-1,"N","TX"
5319,"12/6/13",0,"B",0.9403,"965","N",15,2,"D",1,5,17,"Q",3856,"N",-1,"ZA",0,2,"N",0,"O",1,19,2,11,-1,"N","CA"
5330,"13/2/14",0,"J",0.8922,"1,113","N",7,22,"G",1,5,11,"Q",49209,"N",-1,"ZA",0,2,"N",0,"S",0,6,14,6,-1,"Y","TX"
5359,"17/11/14",1,"F",1.0006,"548","N",3,2,"E",1,5,11,"K",54854,"N",3,"ZW",0,,"N",0,"N",0,3,4,18,-1,"N","NJ"
5368,"4/1/13",0,"J",0.9559,"1,165","N",18,22,"G",1,5,23,"V",24844,"N",-1,"ZA",0,2,"N",0,"Q",0,13,23,4,-1,"N","TX"
5411,"31/10/14",0,"B",0.9153,"935","N",11,22,"D",1,5,11,"V",30037,"N",-1,"ZA",0,2,"N",0,"O",1,13,2,13,-1,"N","CA"
5429,"21/3/13",0,"B",0.9403,"965","N",5,22,"D",1,5,23,"Q",8461,"N",12,"ZA",0,2,"N",0,"O",0,15,2,7,25,"N","CA"
5446,"14/2/15",1,"K",0.887,"1,113","Y",25,22,"A",1,4,11,"T",46397,"N",16,"XX",0,,"Y",0,"J",1,21,25,14,-1,"N","TX"
5448,"19/3/14",0,"E",0.9392,"1,487","N",5,22,"K",0,2,20,"T",6168,"N",7,"XS",0,2,"N",0,"S",1,6,9,24,-1,"N","IL"
5470,"6/5/15",1,"B",0.9153,"935","N",6,22,"E",0,2,20,"V",23372,"N",8,"ZA",0,2,"N",0,"O",1,17,2,4,-1,"N","CA"
5472,"25/3/15",0,"F",1.0101,"548","N",5,22,"J",1,4,20,"T",1827,"N",12,"XB",0,,"Y",0,"R",1,4,4,16,-1,"N","NJ"
5491,"7/4/14",0,"B",0.9153,"935","N",22,25,"J",0,4,11,"K",43355,"N",-1,"ZA",0,2,"N",0,"O",0,25,1,9,-1,"N","CA"
5514,"5/5/15",0,"K",0.887,"1,113","Y",10,2,"G",1,5,11,"P",20071,"N",7,"ZW",0,,"N",0,"J",1,8,14,5,-1,"N","TX"
5569,"16/1/13",0,"E",0.9368,"1,480","N",5,22,"K",0,3,16,"T",44629,"N",12,"XJ",0,,"N",0,"R",1,7,9,23,-1,"N","IL"
5584,"21/12/13",0,"F",0.9838,"564","N",5,22,"E",1,5,7,"R",28667,"N",12,"XR",0,,"N",0,"R",1,12,4,19,-1,"N","NJ"
5597,"7/6/13",0,"B",0.9403,"965","N",19,22,"D",1,5,1,"Q",6350,"N",5,"ZA",0,2,"N",0,"O",0,24,2,8,-1,"N","CA"
5613,"5/6/13",0,"B",0.9403,"965","N",23,22,"D",0,5,24,"T",40387,"N",-1,"ZA",0,2,"N",0,"O",1,25,1,6,-1,"N","CA"
5743,"12/9/14",1,"B",0.9153,"935","N",8,22,"E",1,3,20,"Q",52828,"N",7,"ZA",0,2,"N",0,"D",0,24,2,4,-1,"N","CA"
5750,"16/3/15",0,"B",0.9153,"935","N",17,22,"K",1,3,20,"K",8729,"N",13,"ZA",0,2,"N",0,"O",1,25,2,10,-1,"N","CA"
5770,"5/8/13",0,"E",0.9487,"1,480","N",16,22,"A",1,5,4,"K",30154,"N",7,"ZA",0,2,"Y",0,"N",0,17,9,25,-1,"N","IL"
5786,"9/7/13",1,"J",0.9691,"1,165","N",3,22,"F",1,4,1,"Q",57043,"N",5,"ZF",0,2,"N",0,"J",1,3,23,14,-1,"N","TX"
5823,"17/3/13",0,"F",0.8945,"564","N",7,22,"E",1,3,14,"M",11657,"N",7,"XR",0,2,"N",0,"R",1,17,4,19,-1,"N","NJ"
5832,"24/1/14",0,"J",0.8922,"1,113","N",7,2,"F",1,5,20,"V",9067,"N",-1,"XX",0,,"N",0,"D",1,5,15,4,-1,"N","TX"
5926,"18/9/14",0,"E",0.9194,"1,487","N",19,22,"A",1,5,11,"Q",39048,"N",7,"XD",0,,"N",0,"I",1,23,9,23,-1,"N","IL"
5973,"2/6/14",0,"B",0.9153,"935","N",3,25,"E",0,4,11,"K",12099,"N",8,"ZA",0,2,"N",0,"O",0,21,2,7,-1,"N","CA"
6015,"4/2/15",0,"B",0.9153,"935","N",14,22,"D",1,5,11,"Q",7900,"N",2,"ZA",0,2,"N",0,"O",1,21,2,10,-1,"N","CA"
6041,"22/8/14",0,"B",0.9153,"935","N",1,22,"E",1,3,8,"K",65653,"N",5,"ZA",0,2,"N",0,"O",0,15,2,10,-1,"N","CA"
6049,"24/1/14",0,"F",0.9838,"548","N",1,22,"E",1,5,7,"V",55178,"N",-1,"XH",0,,"N",0,"R",1,3,4,16,-1,"N","NJ"
6104,"3/10/13",0,"B",0.9403,"965","N",15,22,"D",0,5,20,"Q",26712,"N",8,"ZA",0,2,"N",0,"A",1,9,2,4,-1,"N","CA"
6168,"23/10/14",0,"B",0.9153,"935","N",8,2,"D",1,5,11,"Q",25092,"N",6,"ZA",0,2,"N",0,"O",1,22,2,7,-1,"N","CA"
6249,"27/1/14",1,"B",0.9403,"935","N",3,22,"E",1,3,20,"K",37220,"N",6,"ZA",0,2,"N",0,"D",0,18,2,4,-1,"N","CA"
6328,"24/3/14",0,"F",0.9566,"548","N",18,22,"E",1,5,20,"K",44329,"N",5,"XR",0,,"N",0,"S",0,20,4,21,-1,"N","NJ"
6331,"5/4/14",0,"E",0.9392,"1,487","N",8,22,"A",1,3,20,"R",38289,"N",5,"XB",0,,"N",0,"D",1,13,9,25,-1,"N","IL"
6335,"5/11/13",0,"F",0.9919,"564","N",9,22,"E",1,3,20,"P",36386,"N",-1,"XR",0,,"N",0,"R",1,16,4,17,-1,"N","NJ"
6432,"6/11/13",0,"F",0.9919,"564","N",7,22,"J",1,3,20,"T",31184,"N",4,"XR",0,,"N",0,"I",0,13,4,21,-1,"N","NJ"
6478,"5/5/15",0,"K",0.887,"1,113","Y",7,22,"G",1,5,11,"P",39212,"N",4,"ZG",0,,"N",0,"Q",1,7,25,16,-1,"N","TX"
6526,"21/1/15",0,"C",0.9108,"1,487","Y",13,22,"F",1,5,11,"T",38256,"N",21,"XX",0,,"Y",0,"R",1,18,9,25,-1,"N","IL"
6532,"29/5/14",0,"F",1.0006,"548","N",7,2,"K",0,5,11,"Q",44774,"N",15,"ZT",0,,"N",0,"D",0,5,5,22,-1,"N","NJ"
6547,"11/7/13",0,"B",0.9403,"965","N",15,22,"K",1,2,17,"Q",21990,"N",6,"ZA",0,2,"N",0,"D",1,25,2,8,-1,"N","CA"
6573,"20/9/13",0,"B",0.9403,"965","N",10,22,"E",1,3,20,"V",43627,"N",-1,"ZA",0,2,"N",0,"O",1,24,1,6,-1,"N","CA"
6574,"17/11/14",0,"B",0.9153,"935","N",4,22,"D",1,5,11,"M",15631,"N",9,"ZA",0,2,"N",0,"R",1,5,2,13,-1,"N","CA"
6675,"16/7/13",0,"J",0.9691,"1,165","N",15,22,"G",0,2,3,"P",47730,"N",25,"XD",0,2,"Y",0,"J",1,10,13,8,-1,"N","TX"
6686,"1/4/15",1,"K",0.887,"1,113","Y",9,22,"G",1,3,11,"Q",17709,"N",12,"XJ",0,,"N",0,"S",1,16,14,5,-1,"N","TX"
6721,"11/9/14",1,"B",0.9153,"935","N",8,25,"K",0,4,11,"Q",36141,"N",6,"ZA",0,2,"Y",0,"O",1,13,2,6,-1,"N","CA"
6730,"6/2/13",0,"B",0.9403,"965","N",11,22,"E",1,3,14,"T",64004,"N",7,"ZA",0,2,"N",0,"O",1,9,2,4,-1,"N","CA"
6739,"12/1/14",0,"J",0.8922,"1,113","N",1,22,"F",1,5,7,"M",31538,"N",-1,"ZA",0,2,"N",0,"R",0,1,13,6,-1,"N","TX"
6768,"21/10/13",1,"B",0.9403,"965","N",4,2,"E",1,2,20,"K",63100,"N",5,"ZA",0,2,"N",0,"O",1,6,2,4,25,"N","CA"
6830,"28/2/13",0,"F",0.9023,"564","N",8,25,"E",0,2,14,"Q",9467,"N",6,"XR",0,,"N",0,"R",1,15,4,18,-1,"N","NJ"
6854,"25/3/14",1,"B",0.9153,"935","N",15,22,"D",1,5,20,"P",2546,"N",6,"ZA",0,2,"N",0,"D",0,25,2,8,-1,"N","CA"
6959,"22/11/14",0,"F",1.0006,"548","N",9,2,"K",0,5,11,"R",24685,"N",-1,"XC",0,,"N",0,"R",1,17,4,21,-1,"N","NJ"
6973,"14/4/14",0,"F",1.0006,"548","N",2,22,"E",1,5,20,"K",13010,"N",16,"XM",0,,"N",0,"R",1,3,4,16,-1,"N","NJ"
6975,"21/8/13",0,"B",0.9403,"965","N",7,22,"D",0,5,24,"Q",33942,"N",7,"ZA",0,2,"N",0,"O",0,17,2,13,-1,"N","CA"
7037,"11/7/14",0,"J",0.8928,"1,113","N",7,22,"F",1,5,11,"V",43202,"N",22,"ZA",0,2,"N",0,"J",0,5,14,9,-1,"N","TX"
7066,"9/6/14",0,"F",1.0006,"548","N",4,25,"J",1,4,11,"K",20390,"N",1,"ZW",0,,"N",0,"N",1,5,4,21,-1,"N","NJ"
7119,"8/10/13",0,"J",0.9497,"1,165","N",1,22,"F",0,5,4,"P",3667,"N",-1,"ZA",0,2,"N",0,"E",0,3,23,13,-1,"N","TX"
7159,"28/9/14",0,"J",0.8928,"1,113","N",4,25,"K",1,5,11,"M",19216,"N",6,"XM",0,,"N",0,"I",1,6,17,4,-1,"N","TX"
7190,"9/9/13",1,"B",0.9403,"965","N",8,2,"K",1,3,21,"K",43162,"N",25,"ZA",0,2,"N",0,"O",1,14,2,4,-1,"N","CA"
7291,"1/11/13",1,"B",0.9403,"965","N",6,22,"E",1,3,20,"T",13136,"N",4,"ZA",0,2,"N",0,"D",0,17,2,13,-1,"N","CA"
7344,"10/11/14",0,"J",0.887,"1,113","N",14,22,"G",1,5,22,"K",62468,"N",23,"XS",0,,"N",0,"J",1,9,24,13,-1,"N","TX"
7415,"30/3/14",0,"F",0.9566,"548","N",11,22,"E",1,5,11,"M",5462,"N",-1,"XR",0,,"N",0,"R",1,20,4,19,-1,"N","NJ"
7423,"7/5/14",0,"B",0.9153,"935","N",13,22,"J",1,3,20,"T",18732,"N",6,"ZA",0,2,"N",0,"O",1,24,2,13,-1,"N","CA"
7490,"2/11/13",0,"B",0.9403,"965","N",10,22,"D",1,5,20,"R",16039,"N",-1,"ZA",0,2,"N",0,"D",0,21,1,6,-1,"N","CA"
7496,"21/5/13",0,"J",0.9691,"1,165","N",15,22,"G",1,3,8,"P",60002,"N",-1,"XO",0,,"N",0,"L",1,16,19,4,-1,"N","TX"
7541,"7/4/13",0,"B",0.9403,"965","N",25,22,"D",1,5,23,"M",53521,"N",17,"ZA",0,2,"N",0,"O",0,25,1,15,-1,"N","CA"
7564,"9/5/14",0,"J",0.8928,"1,113","N",1,25,"F",1,4,22,"V",44390,"N",5,"XB",0,,"N",0,"D",0,1,23,6,-1,"N","TX"
7577,"27/6/14",0,"F",1.0006,"548","N",8,22,"E",1,3,8,"V",7535,"N",4,"XW",0,2,"N",0,"J",0,5,4,17,-1,"N","NJ"
7579,"14/1/14",0,"B",0.9403,"935","N",8,22,"D",0,5,20,"P",25254,"N",1,"ZA",0,2,"N",0,"O",0,6,2,5,-1,"N","CA"
7664,"5/3/15",0,"B",0.9153,"935","N",6,22,"E",1,3,20,"Q",10868,"N",-1,"ZA",0,2,"Y",0,"O",1,16,2,4,-1,"N","CA"
7676,"21/5/13",0,"B",0.9403,"965","N",5,22,"D",0,5,1,"P",3212,"N",4,"ZA",0,2,"N",0,"D",0,23,2,15,-1,"N","CA"
7677,"20/2/13",0,"B",0.9403,"965","N",12,22,"E",1,3,14,"T",58374,"N",8,"ZA",0,2,"Y",0,"O",0,25,1,15,-1,"N","CA"
7683,"14/6/14",0,"J",0.8928,"1,113","N",3,22,"F",1,4,11,"R",32364,"N",6,"XB",0,,"Y",0,"R",1,2,13,6,-1,"N","TX"
7716,"3/4/13",0,"J",0.9769,"1,165","N",10,22,"C",0,5,23,"T",60035,"N",-1,"ZA",0,2,"N",0,"Q",0,12,11,10,-1,"Y","TX"
7751,"26/4/13",0,"E",0.9525,"1,480","N",9,22,"F",1,5,23,"V",47843,"N",7,"ZA",0,2,"Y",0,"R",0,18,9,23,-1,"N","IL"
7756,"6/5/15",0,"K",0.887,"1,113","Y",6,22,"F",1,5,11,"T",46953,"N",8,"ZK",0,,"N",0,"J",1,3,24,14,-1,"N","TX"
7770,"20/12/13",1,"F",0.9838,"564","N",1,22,"J",1,3,20,"V",37236,"N",5,"XR",0,,"N",0,"H",0,9,4,19,-1,"N","NJ"
7777,"26/2/14",0,"J",0.8922,"1,113","N",5,22,"F",1,5,20,"T",16469,"N",1,"YH",0,,"N",0,"R",1,5,24,12,-1,"N","TX"
7784,"2/6/14",0,"J",0.8928,"1,113","N",6,22,"K",1,4,11,"K",29589,"N",6,"ZA",0,2,"N",0,"J",1,3,14,9,-1,"N","TX"
7845,"27/8/13",0,"F",0.9919,"564","N",10,22,"E",0,5,4,"P",17831,"N",-1,"XO",0,,"N",0,"N",1,19,4,21,-1,"N","NJ"
8004,"26/9/14",0,"E",0.9194,"1,487","N",19,22,"A",1,4,11,"R",21693,"N",-1,"ZH",0,,"N",0,"R",1,18,9,25,-1,"N","IL"
8025,"7/4/14",0,"J",0.8922,"1,113","N",4,22,"F",0,2,3,"K",40711,"N",1,"XS",0,,"N",0,"J",1,2,13,8,-1,"N","TX"
8029,"1/8/13",0,"J",0.9691,"1,165","N",6,22,"G",1,5,4,"Q",26964,"N",4,"ZA",0,2,"N",0,"I",0,6,15,4,-1,"Y","TX"
8052,"1/2/13",1,"F",0.9023,"564","N",22,22,"E",1,3,14,"V",8409,"N",25,"ZG",0,,"N",0,"N",0,20,4,20,-1,"N","NJ"
8144,"12/1/15",0,"F",1.0005,"548","N",5,22,"E",1,3,20,"K",30472,"N",23,"ZR",0,,"N",0,"R",1,7,4,16,-1,"N","NJ"
8172,"20/1/15",0,"C",0.9108,"1,487","Y",2,22,"K",1,5,11,"P",27148,"N",1,"ZN",0,,"N",0,"D",0,8,9,24,-1,"N","IL"
8306,"16/3/15",0,"K",0.887,"1,113","Y",12,22,"F",1,5,11,"K",66842,"N",12,"XH",0,,"Y",0,"S",1,9,24,15,-1,"N","TX"
8335,"5/8/13",0,"F",0.9919,"564","N",2,22,"E",1,5,21,"P",15089,"N",-1,"ZN",0,,"N",0,"N",0,14,4,21,-1,"N","NJ"
8464,"16/12/14",0,"B",0.9153,"935","N",4,22,"D",1,5,11,"P",32954,"N",16,"ZA",0,2,"N",0,"D",0,2,2,4,-1,"Y","CA"
8486,"29/4/13",0,"E",0.9525,"1,480","N",6,22,"F",1,5,1,"K",65320,"N",7,"ZA",0,2,"N",0,"J",0,11,9,24,-1,"N","IL"
8525,"19/9/13",1,"F",0.9919,"564","N",5,22,"E",1,4,4,"Q",22117,"N",7,"XS",0,,"N",0,"N",0,6,4,18,-1,"N","NJ"
8614,"18/4/14",1,"F",1.0006,"548","N",14,22,"E",1,3,20,"V",5132,"N",25,"ZJ",0,2,"N",0,"R",1,23,4,21,-1,"N","NJ"
8681,"23/6/14",0,"J",0.8928,"1,113","N",3,22,"F",1,5,11,"K",38070,"N",1,"XB",0,,"N",0,"N",0,1,14,7,25,"N","TX"
8689,"26/1/13",0,"J",0.9559,"1,165","N",10,22,"G",1,5,23,"R",36613,"N",7,"ZN",0,,"N",0,"S",1,9,15,4,-1,"N","TX"
8701,"18/6/13",1,"F",0.9919,"564","N",7,22,"E",0,4,1,"P",28522,"N",5,"ZH",0,,"N",0,"H",0,15,4,21,-1,"N","NJ"
8738,"25/4/15",0,"C",0.8746,"1,487","Y",25,22,"A",1,5,11,"R",26467,"N",6,"ZR",0,,"N",0,"J",1,16,9,25,-1,"N","IL"
8768,"2/12/13",0,"B",0.9403,"965","N",7,22,"D",0,5,7,"T",39835,"N",10,"ZA",0,2,"N",0,"O",1,4,2,4,-1,"N","CA"
8820,"3/2/15",0,"B",0.9153,"935","N",9,22,"D",1,5,11,"V",4650,"N",6,"ZA",0,2,"N",0,"O",1,7,2,8,-1,"N","CA"
8828,"9/3/14",0,"J",0.8922,"1,113","N",24,25,"G",1,4,11,"M",44294,"N",25,"ZC",0,,"Y",0,"J",1,21,25,10,-1,"N","TX"
8839,"11/12/13",0,"F",0.9838,"564","N",4,22,"E",0,5,20,"T",57157,"N",14,"YE",0,,"Y",0,"N",0,4,4,18,-1,"N","NJ"
8844,"27/12/14",1,"F",1.0005,"548","N",15,22,"E",1,3,20,"R",20050,"N",7,"XJ",0,,"N",0,"R",1,24,4,19,-1,"N","NJ"
8850,"18/7/13",0,"F",0.9919,"564","N",10,22,"E",0,5,1,"Q",34712,"N",5,"XQ",0,,"Y",0,"R",1,16,4,17,-1,"N","NJ"
8954,"9/3/15",0,"B",0.9153,"935","N",13,22,"E",1,3,20,"K",24388,"N",4,"ZA",0,2,"Y",0,"O",1,23,2,12,-1,"N","CA"
9014,"22/5/14",0,"J",0.8928,"1,113","N",15,22,"G",0,5,11,"Q",34804,"N",6,"ZA",0,2,"N",0,"J",0,10,24,12,-1,"N","TX"
9077,"29/10/13",1,"B",0.9403,"965","N",10,22,"E",1,3,20,"V",64721,"N",7,"ZA",0,2,"N",0,"O",1,24,2,4,-1,"Y","CA"
9081,"16/6/13",0,"J",0.9691,"1,165","N",6,22,"F",0,5,1,"Q",47374,"N",7,"XH",0,,"N",0,"S",1,3,25,14,-1,"N","TX"
9089,"23/5/14",0,"E",0.9392,"1,487","N",4,22,"K",0,5,11,"V",47094,"N",5,"ZA",0,2,"N",0,"J",0,5,9,25,-1,"N","IL"
9120,"18/9/13",0,"F",0.9919,"564","N",8,2,"J",1,5,20,"T",57979,"N",5,"XR",0,,"N",0,"R",1,12,4,16,-1,"N","NJ"
9170,"2/2/13",0,"J",0.9559,"1,165","N",2,25,"F",1,5,23,"R",9399,"N",11,"ZG",0,,"N",0,"R",1,2,24,15,-1,"N","TX"
9179,"13/11/14",0,"B",0.9153,"935","N",7,22,"D",1,5,11,"Q",3064,"N",14,"ZA",0,2,"Y",0,"O",1,15,2,4,-1,"N","CA"
9201,"29/4/14",0,"J",0.8922,"1,113","N",4,22,"K",1,5,11,"P",19819,"N",6,"ZA",0,2,"N",0,"D",0,8,15,4,-1,"N","TX"
9234,"14/6/14",0,"F",1.0006,"548","N",25,25,"F",1,3,20,"K",20044,"N",6,"XD",0,,"N",0,"I",1,25,4,22,-1,"N","NJ"
9295,"24/1/14",1,"B",0.9403,"935","N",3,22,"E",1,3,20,"V",11708,"N",4,"ZA",0,2,"N",0,"D",0,25,1,9,-1,"N","CA"
9350,"20/10/14",0,"E",0.9108,"1,487","N",3,22,"K",0,5,11,"K",37144,"N",6,"YH",0,,"N",0,"N",0,3,9,25,-1,"N","IL"
9360,"10/3/15",0,"F",1.0101,"548","N",12,22,"E",1,5,11,"P",31817,"N",5,"XR",0,,"N",0,"R",0,16,4,19,-1,"N","NJ"
9423,"19/9/13",0,"B",0.9403,"965","N",1,2,"E",1,2,20,"Q",49603,"N",7,"ZA",0,2,"N",0,"O",0,1,2,11,-1,"N","CA"
9432,"28/1/15",1,"K",0.887,"1,113","Y",13,22,"G",1,4,11,"T",28591,"N",6,"XM",0,,"N",0,"J",1,20,14,5,-1,"N","TX"
9491,"23/1/15",0,"K",0.887,"1,113","Y",4,22,"K",1,5,11,"V",11701,"N",25,"XJ",0,,"N",0,"R",1,4,22,4,-1,"N","TX"
9510,"26/2/13",0,"J",0.9559,"1,165","N",5,22,"F",1,5,23,"P",28385,"N",-1,"ZA",0,2,"N",0,"S",0,1,14,9,-1,"N","TX"
9523,"20/12/13",0,"B",0.9403,"965","N",7,22,"D",1,5,7,"V",51584,"N",7,"ZA",0,2,"Y",0,"O",0,17,2,7,-1,"N","CA"
9560,"9/9/14",0,"J",0.8928,"1,113","N",7,22,"F",1,5,11,"P",54238,"N",-1,"XC",0,,"N",0,"J",1,1,19,16,-1,"N","TX"
9739,"26/3/13",0,"J",0.9769,"1,165","N",13,22,"G",0,5,23,"P",62404,"N",9,"ZC",1,2,"N",0,"J",1,11,14,9,-1,"N","TX"
9813,"19/6/13",0,"B",0.9403,"965","N",12,22,"D",1,5,17,"T",57139,"N",-1,"ZA",0,2,"N",0,"O",1,20,2,13,-1,"N","CA"
9829,"27/3/15",0,"B",0.9153,"935","N",12,2,"K",0,4,20,"V",65635,"N",6,"ZA",0,2,"Y",0,"O",1,22,2,4,-1,"N","CA"
9871,"28/4/14",0,"F",1.0006,"548","N",7,22,"E",0,5,20,"K",7754,"N",18,"XS",0,,"N",0,"R",1,7,4,18,-1,"N","NJ"
9917,"27/8/14",0,"B",0.9153,"935","N",9,22,"D",1,5,11,"T",10440,"N",18,"ZA",0,2,"N",0,"O",1,10,2,4,25,"N","CA"
9963,"6/1/14",0,"E",0.9472,"1,487","N",25,22,"A",1,5,7,"K",63435,"N",21,"ZA",0,2,"N",0,"S",0,25,9,23,-1,"N","IL"
10064,"3/2/14",1,"B",0.9403,"935","N",10,22,"E",1,3,20,"K",62859,"N",5,"ZA",0,2,"Y",0,"D",0,21,2,4,-1,"N","CA"
10096,"1/5/15",1,"F",1.0101,"548","N",20,25,"E",0,3,20,"V",39442,"N",6,"XR",0,,"N",0,"R",1,24,4,20,-1,"N","NJ"
10126,"10/11/14",0,"B",0.9153,"935","N",10,22,"E",1,3,20,"K",7608,"N",11,"ZA",0,2,"Y",0,"D",1,23,2,7,-1,"N","CA"
10150,"27/10/14",1,"J",0.8793,"1,113","N",17,22,"G",1,4,11,"K",51325,"N",5,"XI",0,,"N",0,"J",1,22,14,5,-1,"N","TX"
10164,"2/5/14",0,"J",0.8928,"1,113","N",14,25,"A",1,4,11,"T",54291,"N",-1,"XJ",0,2,"Y",0,"J",1,16,14,9,-1,"N","TX"
10170,"22/5/14",1,"F",1.0006,"548","N",6,22,"E",1,3,20,"T",47771,"N",5,"ZF",0,,"N",0,"R",1,10,4,22,-1,"N","NJ"
10213,"29/7/13",0,"B",0.9403,"965","N",20,22,"E",1,2,21,"K",34556,"N",5,"ZA",0,2,"N",0,"O",1,23,1,15,-1,"N","CA"
10220,"5/3/13",0,"F",0.8945,"564","N",24,22,"J",1,3,14,"P",61796,"N",25,"XR",0,,"N",0,"R",1,23,4,22,-1,"N","NJ"
10284,"28/10/13",0,"B",0.9403,"965","N",12,22,"D",1,5,7,"K",37981,"N",25,"ZA",0,2,"N",0,"O",0,11,2,4,-1,"N","CA"
10378,"27/8/13",0,"B",0.9403,"965","N",16,25,"D",1,5,21,"P",42661,"N",7,"ZA",0,2,"Y",0,"O",1,15,2,10,-1,"N","CA"
10402,"18/11/14",0,"E",0.9108,"1,487","N",3,2,"K",1,5,11,"P",31750,"N",-1,"ZC",0,,"N",0,"R",0,1,11,23,-1,"N","IL"
10430,"11/3/15",0,"K",0.887,"1,113","Y",5,22,"F",1,5,11,"T",14366,"N",19,"ZW",0,,"N",0,"J",1,6,13,8,-1,"N","TX"
10470,"19/6/14",0,"J",0.8928,"1,113","N",11,25,"G",1,4,11,"Q",66045,"N",-1,"XO",0,,"Y",0,"J",1,11,24,12,-1,"N","TX"
10483,"4/9/13",0,"E",0.9489,"1,480","N",4,22,"G",0,3,16,"T",9514,"N",6,"ZR",0,,"Y",0,"R",1,10,11,24,-1,"N","IL"
10648,"25/3/13",0,"B",0.9403,"965","N",7,2,"E",1,2,15,"K",61197,"N",5,"ZA",0,2,"Y",0,"O",1,8,2,10,-1,"N","CA"
10730,"2/3/13",0,"E",0.9375,"1,480","N",7,22,"F",1,5,23,"R",36780,"N",23,"ZA",0,2,"N",0,"R",0,15,9,24,-1,"N","IL"
10768,"1/2/13",0,"J",0.9559,"1,165","N",8,22,"G",1,3,8,"V",31657,"N",-1,"XJ",0,,"N",0,"J",1,6,14,9,-1,"N","TX"
10781,"10/2/14",0,"F",0.9685,"548","N",3,22,"E",1,5,20,"K",28458,"N",12,"ZH",0,,"N",0,"R",1,10,4,18,-1,"N","NJ"
10805,"25/4/14",0,"B",0.9153,"935","N",4,22,"E",0,3,20,"V",17143,"N",6,"ZA",0,2,"N",0,"R",1,10,2,14,-1,"N","CA"
10808,"28/7/13",0,"B",0.9403,"965","N",5,22,"D",0,5,4,"M",1059,"N",-1,"ZA",0,2,"N",0,"D",0,5,2,14,-1,"N","CA"
10818,"11/3/14",0,"J",0.8922,"1,113","N",3,22,"F",0,5,20,"P",5316,"N",11,"ZA",0,2,"N",0,"D",0,13,24,15,-1,"N","TX"
10827,"2/5/13",1,"B",0.9403,"965","N",1,22,"E",1,4,1,"Q",21515,"N",6,"ZA",0,2,"N",0,"D",0,3,2,14,-1,"N","CA"
10857,"24/4/15",0,"B",0.9153,"935","N",7,22,"J",1,3,20,"V",43146,"N",4,"ZA",0,2,"N",0,"O",1,18,2,4,25,"N","CA"
10916,"3/6/14",0,"J",0.8928,"1,113","N",12,22,"F",0,5,11,"P",35563,"N",-1,"ZA",0,2,"N",0,"S",0,8,14,6,-1,"N","TX"
10929,"16/2/15",0,"B",0.9153,"935","N",3,25,"D",1,5,11,"K",40970,"N",7,"ZA",0,2,"Y",0,"O",1,14,2,6,-1,"N","CA"
10952,"3/3/15",0,"B",0.9153,"935","N",17,22,"D",1,5,11,"P",8129,"N",11,"ZA",0,2,"N",0,"O",1,18,2,4,-1,"N","CA"
10965,"15/1/13",0,"B",0.9219,"965","N",6,22,"J",1,5,23,"P",65705,"N",5,"ZA",0,2,"N",0,"O",0,14,2,7,-1,"N","CA"
